time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,ehcp_or_statement,age,weeks,num_children_yp
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,statement,Total,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,EHCP,under 5,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,EHCP,5 to 10,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,EHCP,11 to 15,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,EHCP,16 to 19,38 to 51,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,EHCP,20 to 25,38 to 51,2
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,EHCP,under 5,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,EHCP,5 to 10,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,EHCP,11 to 15,52,2
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,EHCP,16 to 19,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,EHCP,20 to 25,52,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,statement,under 5,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,statement,5 to 10,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,statement,11 to 15,38 to 51,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,statement,16 to 19,38 to 51,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,statement,under 5,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,statement,5 to 10,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,statement,11 to 15,52,2
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,statement,16 to 19,52,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,EHCP,Total,38 to 51,3
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,EHCP,Total,52,3
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,statement,Total,38 to 51,2
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,statement,Total,52,3
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,EHCP,under 5,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,EHCP,5 to 10,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,EHCP,11 to 15,38 to 51,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,EHCP,16 to 19,38 to 51,2
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,EHCP,20 to 25,38 to 51,2
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,EHCP,under 5,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,EHCP,5 to 10,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,EHCP,11 to 15,52,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,EHCP,16 to 19,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,EHCP,20 to 25,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,statement,under 5,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,statement,5 to 10,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,statement,11 to 15,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,statement,16 to 19,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,statement,under 5,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,statement,5 to 10,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,statement,11 to 15,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,statement,16 to 19,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,EHCP,Total,38 to 51,5
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,EHCP,Total,52,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,statement,Total,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,statement,Total,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,EHCP,under 5,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,EHCP,5 to 10,38 to 51,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,EHCP,11 to 15,38 to 51,3
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,EHCP,16 to 19,38 to 51,5
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,EHCP,20 to 25,38 to 51,2
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,EHCP,under 5,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,EHCP,5 to 10,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,EHCP,11 to 15,52,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,EHCP,16 to 19,52,2
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,EHCP,20 to 25,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,statement,under 5,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,statement,5 to 10,38 to 51,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,statement,11 to 15,38 to 51,2
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,statement,16 to 19,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,statement,under 5,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,statement,5 to 10,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,statement,11 to 15,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,statement,16 to 19,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,EHCP,Total,38 to 51,11
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,EHCP,Total,52,3
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,statement,Total,38 to 51,3
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,statement,Total,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,EHCP,under 5,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,EHCP,5 to 10,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,EHCP,11 to 15,38 to 51,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,EHCP,16 to 19,38 to 51,12
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,EHCP,20 to 25,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,EHCP,under 5,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,EHCP,5 to 10,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,EHCP,11 to 15,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,EHCP,16 to 19,52,6
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,EHCP,20 to 25,52,3
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,statement,under 5,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,statement,5 to 10,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,statement,11 to 15,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,statement,16 to 19,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,statement,under 5,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,statement,5 to 10,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,statement,11 to 15,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,statement,16 to 19,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,EHCP,Total,38 to 51,13
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,EHCP,Total,52,9
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,statement,Total,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,statement,Total,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,EHCP,under 5,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,EHCP,5 to 10,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,EHCP,11 to 15,38 to 51,5
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,EHCP,16 to 19,38 to 51,10
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,EHCP,20 to 25,38 to 51,3
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,EHCP,under 5,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,EHCP,5 to 10,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,EHCP,11 to 15,52,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,EHCP,16 to 19,52,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,EHCP,20 to 25,52,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,statement,under 5,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,statement,5 to 10,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,statement,11 to 15,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,statement,16 to 19,38 to 51,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,statement,under 5,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,statement,5 to 10,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,statement,11 to 15,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,statement,16 to 19,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,EHCP,Total,38 to 51,18
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,EHCP,Total,52,3
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,statement,Total,38 to 51,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,statement,Total,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,EHCP,under 5,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,EHCP,5 to 10,38 to 51,2
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,EHCP,11 to 15,38 to 51,3
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,EHCP,16 to 19,38 to 51,3
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,EHCP,20 to 25,38 to 51,3
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,EHCP,under 5,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,EHCP,5 to 10,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,EHCP,11 to 15,52,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,EHCP,16 to 19,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,EHCP,20 to 25,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,statement,under 5,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,statement,5 to 10,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,statement,11 to 15,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,statement,16 to 19,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,statement,under 5,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,statement,5 to 10,52,0
